AFFGEOID,DNAME11
1500000US518100412004, 43
1500000US518100414001, 23
1500000US511430110011, 6
1500000US511430109002, 25
1500000US516500101035, 27
1500000US516500104004, 42
1500000US518100416004, 23
1500000US518100420002, 23
1500000US518100420001, 23
1500000US518100422013, 23
1500000US518100424002, 23
1500000US518100426001, 23
1500000US518100454152, 39
1500000US518100446002, 23
1500000US518100448073, 23
1500000US518100448081, 23
1500000US510979504002, 97
1500000US515800602001, 16
1500000US510853207022, 65
1500000US510670203001, 18
1500000US511539004043, 96
1500000US511539003001, 94
1500000US511539012093, 96
1500000US510670207003, 15
1500000US510670208001, 15
1500000US510670205004, 15
1500000US510670207001, 15
1500000US510670202001, 18
1500000US511539012211, 96
1500000US511539002021, 94
1500000US511539006003, 94
1500000US511539017021, 81
1500000US510670204001, 15
1500000US510670202003, 15
1500000US511539019001, 81
1500000US518200032002, 11
1500000US518200033004, 11
1500000US518200034001, 11
1500000US518200034004, 11
1500000US510670209001, 18
1500000US511210203002, 21
1500000US511539004032, 96
1500000US511539010081, 80
1500000US511539010082, 80
1500000US511539011002, 80
1500000US511539010014, 80
1500000US511539013052, 82
1500000US511539801001, 78
1500000US511539010101, 78
1500000US511539012262, 78
1500000US511539012081, 94
1500000US511277001001, 61
1500000US511539012193, 78
1500000US511539014172, 55
1500000US511539014143, 82
1500000US511539014092, 82
1500000US511539017014, 82
1500000US511539012242, 96
1500000US511539012291, 78
1500000US511539012312, 78
1500000US511199511003, 47
1500000US517600207001, 60
1500000US518000751014, 35
1500000US518000755011, 45
1500000US517700006012, 13
1500000US517700006013, 13
1500000US511539012121, 78
1500000US511539012232, 96
1500000US511277002002, 61
1500000US515500206003, 41
1500000US517100069013, 43
1500000US511539009042, 80
1500000US511539009041, 80
1500000US511539008012, 96
1500000US511539012332, 78
1500000US511539012333, 78
1500000US517100070011, 43
1500000US517100005002, 24
1500000US517100005003, 24
1500000US517100011002, 34
1500000US517100015001, 34
1500000US517100017001, 34
1500000US510853207021, 65
1500000US510230405021, 13
1500000US510230405012, 13
1500000US510230405013, 13
1500000US510230401003, 16
1500000US511539013061, 78
1500000US511539012094, 96
1500000US511539012191, 78
1500000US511539004031, 96
1500000US511539014071, 82
1500000US511539010111, 96
1500000US511539013041, 81
1500000US511539012263, 78
1500000US510853207012, 65
1500000US511019501022, 97
1500000US511790101071, 80
1500000US511210212003, 21
1500000US511210214003, 15
1500000US511479302012, 28
1500000US511479301003, 28
1500000US511319302004, 47
1500000US516300005002, 90
1500000US516300005003, 79
1500000US511479302031, 28
1500000US511259503001, 11
1500000US511790101081, 80
1500000US511790102042, 79
1500000US511790103041, 79
1500000US511790104061, 90
1500000US511790102132, 79
1500000US511790102051, 79
1500000US511790103032, 79
1500000US511790105031, 90
1500000US511790103052, 79
1500000US510150704001, 20
1500000US510030108005, 70
1500000US517500101013, 5
1500000US517500101023, 5
1500000US517500102004, 5
1500000US517500102001, 5
1500000US510890112001, 15
1500000US510579508001, 97
1500000US511870203001, 12
1500000US511870204001, 12
1500000US511870206012, 12
1500000US511870207002, 12
1500000US511870204004, 12
1500000US515500202001, 41
1500000US515500206001, 41
1500000US510890104002, 6
1500000US510790301011, 29
1500000US511390305001, 29
1500000US511390301002, 29
1500000US511390302002, 29
1500000US511390304002, 29
1500000US511390304004, 29
1500000US511390303004, 29
1500000US511959314001, 3
1500000US510690510003, 91
1500000US510690510002, 91
1500000US510690509002, 12
1500000US510690502001, 91
1500000US510690505001, 91
1500000US510690508011, 12
1500000US510690509001, 91
1500000US510690501003, 91
1500000US510919701001, 16
1500000US510690504004, 12
1500000US518100404024, 43
1500000US518100408024, 43
1500000US518100462062, 37
1500000US518100462071, 37
1500000US518100462141, 39
1500000US510619307041, 79
1500000US510619301001, 55
1500000US515102001021, 99
1500000US511959310001, 3
1500000US511752002002, 58
1500000US510150706001, 20
1500000US510619301002, 55
1500000US510619304012, 55
1500000US510150706003, 11
1500000US510150707004, 20
1500000US517500102005, 5
1500000US516800014001, 19
1500000US515500200032, 41
1500000US515500201001, 41
1500000US511610301003, 14
1500000US511610306002, 15
1500000US511650101001, 29
1500000US511610303002, 14
1500000US511610301001, 13
1500000US511650116002, 20
1500000US511850211003, 7
1500000US511850211001, 7
1500000US511610305001, 14
1500000US511650120002, 20
1500000US511650120003, 20
1500000US511650119002, 22
1500000US511650108003, 29
1500000US511850209001, 7
1500000US511850207002, 7
1500000US511650108002, 29
1500000US511650109001, 29
1500000US511650109002, 29
1500000US511650103002, 29
1500000US511850205002, 1
1500000US511850211002, 7
1500000US511850203001, 7
1500000US511850204003, 7
1500000US511752005001, 45
1500000US511850204001, 7
1500000US518100418024, 43
1500000US518100418022, 23
1500000US518100424003, 38
1500000US518100428021, 23
1500000US518100444013, 23
1500000US518100444011, 23
1500000US518100444023, 23
1500000US518100448083, 23
1500000US518100454055, 39
1500000US518100454073, 39
1500000US518100454172, 9
1500000US518100454174, 9
1500000US518100454202, 9
1500000US518100454203, 9
1500000US510670205001, 15
1500000US510670206002, 15
1500000US511650106002, 22
1500000US511710406002, 29
1500000US511710405002, 29
1500000US511710401003, 12
1500000US511710401004, 12
1500000US511076110201, 51
1500000US511076108002, 53
1500000US511076108003, 53
1500000US511076109001, 53
1500000US511076111022, 56
1500000US511076106012, 53
1500000US511590401004, 97
1500000US510719301002, 5
1500000US510719304002, 5
1500000US510719302002, 5
1500000US510690505005, 12
1500000US510690506001, 12
1500000US517402116003, 33
1500000US517402118001, 32
1500000US517402119002, 32
1500000US517402123002, 33
1500000US517402130012, 32
1500000US517100028004, 34
1500000US517100028002, 34
1500000US517100030002, 34
1500000US517100031001, 34
1500000US517100035012, 34
1500000US517402124002, 33
1500000US517402125001, 33
1500000US517402128022, 33
1500000US517402129001, 33
1500000US517402129002, 33
1500000US517402131031, 32
1500000US515500212002, 40
1500000US518100404043, 43
1500000US518100404041, 43
1500000US518100406002, 43
1500000US511590401002, 97
1500000US510719301001, 21
1500000US515500207002, 41
1500000US515500215024, 35
1500000US515500210051, 40
1500000US515500212001, 40
1500000US515500214011, 33
1500000US515500214042, 33
1500000US515500215023, 35
1500000US515500208043, 39
1500000US515500210123, 40
1500000US515500216012, 35
1500000US515500216022, 35
1500000US515500216023, 35
1500000US515500210112, 40
1500000US515500208042, 37
1500000US515500210043, 40
1500000US517000316021, 48
1500000US517000321171, 36
1500000US517000316024, 48
1500000US517000316022, 48
1500000US518100462143, 38
1500000US518100462251, 39
1500000US518100462192, 37
1500000US511959316001, 1
1500000US511850202003, 7
1500000US511850211004, 7
1500000US511319303002, 47
1500000US511959317001, 1
1500000US517209601001, 3
1500000US511850203003, 7
1500000US517100047002, 41
1500000US517100048001, 41
1500000US517100050001, 41
1500000US511319301003, 47
1500000US518100458091, 39
1500000US518100460053, 38
1500000US518100460111, 38
1500000US518100462201, 37
1500000US511990504023, 36
1500000US511990503042, 36
1500000US518303703001, 73
1500000US517100050003, 41
1500000US517100055001, 24
1500000US511870203003, 12
1500000US517100002023, 24
1500000US517100003003, 24
1500000US517100023002, 34
1500000US517100027003, 34
1500000US517100027002, 34
1500000US517100038003, 32
1500000US517100040023, 32
1500000US517100041001, 32
1500000US517100043004, 34
1500000US511590401001, 97
1500000US510030108001, 70
1500000US510839302015, 8
1500000US510259302033, 26
1500000US510259302011, 26
1500000US510030104011, 49
1500000US510230401004, 16
1500000US510030105002, 49
1500000US510030112022, 70
1500000US510030113014, 70
1500000US510030104022, 49
1500000US510030102012, 49
1500000US510030106021, 49
1500000US511539017012, 81
1500000US511539016012, 81
1500000US515102004031, 93
1500000US510853212022, 61
1500000US510150709002, 20
1500000US511910101002, 2
1500000US511430113001, 25
1500000US510030114001, 28
1500000US517100021001, 34
1500000US511650118003, 22
1500000US510639201011, 15
1500000US510350803001, 4
1500000US517750105011, 14
1500000US511770203071, 72
1500000US511210202011, 21
1500000US517353402001, 36
1500000US510594525012, 95
1500000US517402130022, 32
1500000US510853207011, 65
1500000US510270107002, 1
1500000US510366002002, 57
1500000US511970501004, 4
1500000US511539014032, 82
1500000US517100015002, 34
1500000US511770201101, 72
1500000US510330304001, 90
1500000US510872010012, 60
1500000US510190305032, 18
1500000US510872001161, 68
1500000US510430102002, 12
1500000US511059506003, 3
1500000US510499301003, 28
1500000US510310202002, 19
1500000US518100452002, 9
1500000US511350003007, 26
1500000US515500211012, 40
1500000US515958901003, 58
1500000US517353403003, 36
1500000US510594152001, 89
1500000US517100066062, 24
1500000US511639304004, 16
1500000US511730307023, 7
1500000US511479302022, 28
1500000US511650102002, 29
1500000US510270107004, 1
1500000US510150708003, 20
1500000US510150702003, 20
1500000US510150703001, 20
1500000US510150708005, 20
1500000US510150711024, 11
1500000US517209601003, 3
1500000US517209601002, 3
1500000US510150712004, 11
1500000US510150706002, 20
1500000US517000315002, 48
1500000US517000320051, 44
1500000US517000319021, 48
1500000US517000316023, 48
1500000US517000321132, 44
1500000US517700025002, 17
1500000US517700004003, 13
1500000US517700029001, 17
1500000US517700021001, 14
1500000US518303702002, 46
1500000US517000321324, 44
1500000US517000319023, 48
1500000US517700029002, 17
1500000US517000322252, 44
1500000US517000306002, 42
1500000US511455001011, 75
1500000US517353402005, 36
1500000US517353403002, 27
1500000US511455003001, 75
1500000US517100056012, 24
1500000US517100058002, 24
1500000US517100059032, 24
1500000US517100059023, 24
1500000US517100059031, 43
1500000US517100061003, 24
1500000US517100062001, 43
1500000US517100064001, 41
1500000US511455002003, 75
1500000US517100066031, 24
1500000US517100066071, 24
1500000US511455004001, 75
1500000US510690504003, 91
1500000US511710404002, 29
1500000US511710406003, 29
1500000US511710405003, 29
1500000US517000303003, 42
1500000US517000301003, 42
1500000US517000321241, 44
1500000US517000324001, 44
1500000US517000322241, 44
1500000US511710403001, 29
1500000US517000321313, 44
1500000US517402103002, 32
1500000US517402104001, 32
1500000US517402109002, 32
1500000US517000318001, 48
1500000US517000320012, 48
1500000US517000321231, 44
1500000US516500113001, 27
1500000US516500107012, 27
1500000US517402111002, 32
1500000US510270105002, 1
1500000US510270105001, 1
1500000US510450501001, 13
1500000US510210401003, 4
1500000US510150705004, 11
1500000US511870206021, 12
1500000US511430108024, 25
1500000US511730307021, 7
1500000US518100404033, 43
1500000US510050803021, 13
1500000US517402119001, 32
1500000US510619302041, 55
1500000US510411005062, 59
1500000US510853214031, 61
1500000US510230401001, 16
1500000US510479304002, 83
1500000US510479301012, 83
1500000US510479301011, 83
1500000US511139302002, 49
1500000US511650117002, 20
1500000US517600710011, 77
1500000US517600703001, 76
1500000US517600411003, 76
1500000US517000320024, 48
1500000US511139301001, 83
1500000US511139301002, 49
1500000US510872015011, 60
1500000US510594913022, 84
1500000US518100460152, 39
1500000US511610312021, 13
1500000US515102015003, 98
1500000US510190306031, 18
1500000US510594301012, 85
1500000US510872001082, 67
1500000US517600606003, 77
1500000US511870203005, 12
1500000US510090102004, 10
1500000US510594163001, 94
1500000US510594912011, 84
1500000US511076104002, 53
1500000US510270101002, 1
1500000US510270104001, 1
1500000US510050802021, 13
1500000US510050701001, 16
1500000US510270101003, 1
1500000US511552107003, 5
1500000US511552103001, 5
1500000US510919701002, 16
1500000US516500107031, 27
1500000US510210402001, 7
1500000US510050801002, 16
1500000US511552104004, 5
1500000US510719303001, 5
1500000US510210402002, 7
1500000US510150709001, 20
1500000US510150709003, 20
1500000US510150703003, 20
1500000US510150704003, 11
1500000US510179201001, 16
1500000US510179201005, 16
1500000US511552105003, 5
1500000US511552106003, 5
1500000US511552107002, 5
1500000US517700021003, 14
1500000US510179201003, 16
1500000US510270107003, 1
1500000US517700019004, 17
1500000US517700027005, 17
1500000US517700027002, 17
1500000US510853206021, 65
1500000US511990505001, 46
1500000US517700009001, 17
1500000US516500110001, 27
1500000US517700031001, 17
1500000US511959312001, 3
1500000US511959312004, 3
1500000US518000653002, 45
1500000US511752003001, 58
1500000US511610308022, 14
1500000US511610309002, 17
1500000US510150705001, 11
1500000US510150705003, 11
1500000US510150706004, 11
1500000US510719303005, 5
1500000US511610302041, 13
1500000US511610303003, 14
1500000US511610302013, 14
1500000US511610308021, 14
1500000US511710408002, 29
1500000US511710408003, 29
1500000US511710408001, 29
1500000US510719302003, 5
1500000US510690504002, 91
1500000US510790301023, 49
1500000US511670301003, 1
1500000US511730304002, 7
1500000US510050701003, 16
1500000US511818602003, 73
1500000US517700023002, 13
1500000US511076112081, 56
1500000US516500108004, 27
1500000US517100055003, 24
1500000US510872016022, 57
1500000US515102004052, 93
1500000US511179302005, 26
1500000US515500209042, 40
1500000US510131011002, 30
1500000US511539010093, 78
1500000US511430110021, 25
1500000US510030113011, 70
1500000US511076112062, 56
1500000US510872015021, 61
1500000US510770601014, 4
1500000US511099501002, 50
1500000US518100454242, 9
1500000US510594817023, 86
1500000US511710402012, 29
1500000US510090103001, 10
1500000US510030103001, 49
1500000US511730307014, 7
1500000US518000652001, 45
1500000US511076115023, 56
1500000US511539019002, 81
1500000US510594320001, 85
1500000US511990502062, 36
1500000US511430103003, 18
1500000US511670302004, 1
1500000US510090105041, 10
1500000US511076112052, 56
1500000US511210209002, 21
1500000US510131028014, 100
1500000US510872008012, 66
1500000US510131015004, 31
1500000US510890108002, 6
1500000US510090101002, 10
1500000US510030114004, 11
1500000US511539015042, 82
1500000US510872001162, 68
1500000US517402106001, 32
1500000US511210212002, 5
1500000US510594916022, 86
1500000US510579507001, 97
1500000US510030103002, 49
1500000US510594304002, 95
1500000US511710406001, 29
1500000US517700019001, 17
1500000US515102008012, 98
1500000US510131011005, 30
1500000US515200202003, 2
1500000US511539013031, 81
1500000US518100454262, 9
1500000US510010901002, 47
1500000US511539015032, 51
1500000US511870206022, 12
1500000US510853204002, 65
1500000US511319303003, 47
1500000US510010904003, 47
1500000US510872016012, 57
1500000US517402116004, 33
1500000US517000321311, 44
1500000US510950802052, 73
1500000US510731005003, 46
1500000US510150708001, 20
1500000US510030102022, 49
1500000US511277003002, 73
1500000US510030114003, 28
1500000US510090102001, 10
1500000US510310209001, 8
1500000US511410302006, 15
1500000US511790105022, 90
1500000US511670303002, 1
1500000US518000757032, 45
1500000US511371103001, 50
1500000US510270101004, 1
1500000US510594711005, 30
1500000US511790102023, 79
1500000US510594219003, 88
1500000US515500209043, 40
1500000US510190304024, 18
1500000US516800003002, 10
1500000US510299302022, 28
1500000US510131005002, 31
1500000US517100056021, 24
1500000US510594823012, 62
1500000US511539015111, 55
1500000US511910105022, 2
1500000US518100452001, 9
1500000US516105001001, 30
1500000US516003002001, 87
1500000US518000754021, 45
1500000US510872001042, 74
1500000US517100014002, 34
1500000US511610312022, 13
1500000US510310208001, 8
1500000US510379302003, 8
1500000US511930101002, 97
1500000US510853208011, 65
1500000US510594223022, 88
1500000US510594302022, 85
1500000US517000315001, 48
1500000US510594213002, 88
1500000US510594222022, 94
1500000US510594527001, 99
1500000US510594822032, 62
1500000US510594802022, 63
1500000US518100464002, 9
1500000US517100004001, 24
1500000US516600002031, 22
1500000US517409801001, 41
1500000US510594822031, 62
1500000US510510402001, 1
1500000US510019802001, 47
1500000US510050801003, 16
1500000US511330202002, 47
1500000US511076117001, 52
1500000US516789305002, 16
1500000US510030111002, 11
1500000US518000653003, 45
1500000US511330201001, 97
1500000US510594801004, 30
1500000US511430108023, 25
1500000US511539010012, 80
1500000US510890110002, 6
1500000US511539012213, 96
1500000US511030303004, 47
1500000US516500103134, 27
1500000US511210202012, 21
1500000US510872009033, 65
1500000US515900007002, 25
1500000US510190301041, 19
1500000US511539015034, 82
1500000US511539014104, 82
1500000US511539013063, 78
1500000US511539014142, 82
1500000US511539013042, 81
1500000US510310201013, 10
1500000US511390302001, 29
1500000US518100414002, 43
1500000US518100422023, 23
1500000US518100436002, 23
1500000US518100454054, 39
1500000US518100408012, 43
1500000US518100462112, 37
1500000US511770201051, 72
1500000US518303701002, 46
1500000US511610311013, 17
1500000US510411005072, 59
1500000US510499301001, 28
1500000US516800014002, 10
1500000US516800016001, 19
1500000US516800008023, 19
1500000US516800017002, 19
1500000US516800002021, 10
1500000US516800002013, 19
1500000US516800001001, 10
1500000US516800001002, 10
1500000US516800002011, 10
1500000US511076118063, 51
1500000US510030102011, 49
1500000US511990503032, 36
1500000US511059501002, 3
1500000US511371101025, 50
1500000US517600210001, 60
1500000US511076101012, 53
1500000US517700018001, 17
1500000US510259303004, 26
1500000US510690506002, 12
1500000US510990404002, 97
1500000US510131035022, 100
1500000US511870204005, 12
1500000US510872012013, 61
1500000US516800005001, 10
1500000US516800011001, 10
1500000US511371101021, 50
1500000US511670306004, 1
1500000US511099504001, 50
1500000US511539014121, 82
1500000US510594516011, 99
1500000US510594203004, 98
1500000US511210211003, 21
1500000US511159513003, 47
1500000US511610311011, 17
1500000US510310205002, 19
1500000US510190302023, 18
1500000US510872010021, 66
1500000US510310202004, 19
1500000US510310206002, 18
1500000US510310205003, 19
1500000US510310205004, 19
1500000US510310201012, 10
1500000US510090106001, 10
1500000US510754002001, 75
1500000US510619301003, 55
1500000US511430102001, 8
1500000US518100414003, 43
1500000US510594616011, 63
1500000US510594402022, 64
1500000US510090105032, 10
1500000US510499301004, 28
1500000US510230402004, 16
1500000US510594820011, 62
1500000US515102012021, 98
1500000US511371101022, 50
1500000US510479301021, 83
1500000US511277003001, 73
1500000US511059505002, 3
1500000US518100454251, 9
1500000US516800009004, 19
1500000US511610305002, 15
1500000US510872009042, 66
1500000US515500208063, 37
1500000US516105003002, 30
1500000US515500208093, 41
1500000US516800010001, 19
1500000US518400003011, 91
1500000US511770204031, 72
1500000US518100408022, 43
1500000US516200902001, 45
1500000US511970504023, 4
1500000US511539015031, 51
1500000US511670304015, 1
1500000US516800019004, 10
1500000US517000323002, 44
1500000US511959308002, 3
1500000US511371101033, 50
1500000US515500211011, 40
1500000US510890113001, 6
1500000US510690503003, 91
1500000US510639201022, 15
1500000US511430114001, 25
1500000US517600102002, 66
1500000US518100462231, 37
1500000US517402116001, 32
1500000US511990504012, 44
1500000US510594160001, 89
1500000US517600710022, 77
1500000US510890107001, 6
1500000US511479301002, 28
1500000US511770202042, 90
1500000US510230405022, 13
1500000US511539012271, 78
1500000US510131024004, 100
1500000US510411005064, 59
1500000US517600605002, 77
1500000US510872001243, 68
1500000US510594711004, 30
1500000US517000321131, 44
1500000US511277001003, 61
1500000US515400005025, 70
1500000US510594921003, 85
1500000US511076102011, 53
1500000US510131023011, 100
1500000US510594154021, 89
1500000US515500210044, 40
1500000US511099505003, 75
1500000US510479304003, 83
1500000US511539013062, 78
1500000US510259302021, 26
1500000US511076105062, 54
1500000US510030110002, 70
1500000US518100404032, 43
1500000US511099501003, 50
1500000US510594315002, 92
1500000US511030302003, 47
1500000US510030102021, 70
1500000US518100440035, 9
1500000US510719304001, 5
1500000US510839302012, 8
1500000US515500200034, 41
1500000US515500206002, 41
1500000US510594518002, 99
1500000US510594151002, 89
1500000US511030301001, 97
1500000US511790103051, 79
1500000US511076110021, 54
1500000US510594522001, 95
1500000US511076104001, 53
1500000US510650201023, 49
1500000US511910101001, 2
1500000US510579507002, 97
1500000US510650202001, 50
1500000US511850201001, 7
1500000US510594205032, 89
1500000US510594155003, 89
1500000US510872004042, 76
1500000US511850204004, 7
1500000US515200204002, 2
1500000US510270102002, 1
1500000US510030112012, 11
1500000US518100458092, 39
1500000US511552107001, 5
1500000US516800003001, 10
1500000US515708302001, 59
1500000US510190304021, 18
1500000US515500209031, 33
1500000US518100462133, 37
1500000US510853206022, 65
1500000US510950802022, 73
1500000US510310202001, 10
1500000US510538401003, 58
1500000US511076118051, 51
1500000US510030104012, 49
1500000US510872004065, 65
1500000US510872001292, 68
1500000US510872001272, 68
1500000US511552105001, 5
1500000US510150704002, 11
1500000US510872001191, 68
1500000US511770201043, 72
1500000US511059501005, 3
1500000US517600208001, 60
1500000US511059503003, 3
1500000US511610307011, 14
1500000US511790101082, 80
1500000US510366003001, 57
1500000US511710407001, 29
1500000US518000755023, 35
1500000US516839103011, 81
1500000US511790104053, 90
1500000US511790103031, 79
1500000US510299302023, 28
1500000US510594217022, 88
1500000US511579501001, 83
1500000US516900005003, 6
1500000US517600301001, 60
1500000US517600709003, 71
1500000US511119303001, 26
1500000US511730301003, 7
1500000US510594206001, 89
1500000US517402132002, 32
1500000US516800008021, 19
1500000US517100046001, 41
1500000US511539006004, 94
1500000US511552102021, 5
1500000US511838704001, 58
1500000US511498503022, 57
1500000US517600211001, 60
1500000US516500106011, 27
1500000US510872001202, 68
1500000US510411005081, 59
1500000US510731004002, 46
1500000US510853212012, 61
1500000US518000753022, 45
1500000US517600704001, 76
1500000US511670302006, 1
1500000US511670304014, 1
1500000US510853206013, 65
1500000US517100066022, 24
1500000US518000751021, 35
1500000US517600708021, 77
1500000US517600413002, 77
1500000US518000752022, 35
1500000US516500107011, 27
1500000US516500120001, 42
1500000US511650110002, 22
1500000US510411010122, 69
1500000US511539012322, 78
1500000US510538402002, 58
1500000US511770201062, 72
1500000US516900003002, 6
1500000US518100404021, 43
1500000US511455001022, 75
1500000US518100418023, 43
1500000US518100444021, 23
1500000US518100454053, 39
1500000US518100454201, 9
1500000US510594521013, 95
1500000US511770203102, 72
1500000US511770203113, 72
1500000US511770201132, 72
1500000US511770202023, 90
1500000US515102001071, 100
1500000US515102018012, 98
1500000US510350801002, 4
1500000US518100460131, 39
1500000US518100462162, 39
1500000US511910107003, 2
1500000US510259301004, 26
1500000US510150707001, 20
1500000US510619304032, 55
1500000US511670304013, 1
1500000US511670302001, 1
1500000US517600709005, 77
1500000US516200901002, 45
1500000US510754004002, 75
1500000US516500103041, 36
1500000US516500114001, 27
1500000US511539015093, 55
1500000US510411009271, 69
1500000US510411009101, 67
1500000US510411002094, 67
1500000US510411009313, 67
1500000US510411009222, 67
1500000US510411004073, 71
1500000US510594922032, 94
1500000US510594211022, 88
1500000US511539009052, 80
1500000US510411008061, 71
1500000US510310201022, 8
1500000US510131004003, 31
1500000US511319901000, 47
1500000US510731001002, 46
1500000US511076112042, 56
1500000US517700019003, 14
1500000US511479301001, 28
1500000US511990503033, 36
1500000US510879801001, 61
1500000US516400701014, 4
1500000US511179302003, 26
1500000US517700006023, 13
1500000US510030104013, 49
1500000US517700003003, 13
1500000US511639304001, 16
1500000US511199509001, 97
1500000US511210202021, 21
1500000US511650117001, 20
1500000US511850205001, 1
1500000US510872006002, 66
1500000US518400002024, 91
1500000US510131035031, 100
1500000US511610310003, 17
1500000US510379301004, 8
1500000US515400009001, 49
1500000US510690505002, 91
1500000US511930101005, 97
1500000US510594910001, 84
1500000US510579506002, 97
1500000US510770601022, 4
1500000US510890105003, 6
1500000US510131007006, 31
1500000US511730303023, 7
1500000US517000304003, 42
1500000US511539009011, 80
1500000US517100066072, 24
1500000US511770203112, 72
1500000US510790301022, 49
1500000US511930102002, 97
1500000US517000321322, 44
1500000US510190301031, 19
1500000US510872002021, 76
1500000US510411008151, 71
1500000US510890106023, 6
1500000US517700021002, 14
1500000US510190306052, 18
1500000US511350001005, 26
1500000US510430101003, 53
1500000US511430105003, 25
1500000US510872012023, 61
1500000US510594901032, 86
1500000US517000321312, 44
1500000US510131032003, 100
1500000US511539014082, 82
1500000US510594917012, 86
1500000US511410302005, 15
1500000US518100430021, 23
1500000US510030112013, 11
1500000US511650107002, 22
1500000US510594905022, 86
1500000US510411006001, 59
1500000US510594503003, 64
1500000US515958902001, 58
1500000US510853208051, 65
1500000US510839302023, 8
1500000US518100450001, 9
1500000US510853208042, 65
1500000US518100460161, 39
1500000US518100458012, 38
1500000US510594525011, 95
1500000US511539010121, 80
1500000US518100410044, 38
1500000US510079302004, 69
1500000US516839102024, 81
1500000US511539014101, 82
1500000US511818602002, 73
1500000US510853208031, 65
1500000US517600209001, 60
1500000US510259302031, 26
1500000US510030106013, 49
1500000US510190304022, 18
1500000US517750103004, 14
1500000US511498502003, 57
1500000US516600001011, 22
1500000US510411010101, 69
1500000US511650105001, 22
1500000US517700025001, 17
1500000US510150711023, 11
1500000US515102002021, 93
1500000US511179308003, 8
1500000US517600606001, 77
1500000US510594520001, 95
1500000US511179307001, 26
1500000US511910108002, 2
1500000US510330306002, 65
1500000US510594618011, 87
1500000US510872009041, 66
1500000US510594522002, 95
1500000US510594607022, 63
1500000US517000322123, 44
1500000US517000321301, 44
1500000US515500208052, 40
1500000US517000320071, 44
1500000US511498505011, 58
1500000US510690510005, 91
1500000US511179301013, 26
1500000US510010902001, 47
1500000US510594803002, 63
1500000US510594208002, 89
1500000US510872001302, 68
1500000US511870204002, 12
1500000US510890107003, 6
1500000US517000315003, 48
1500000US510499302001, 28
1500000US510950802031, 73
1500000US511099502012, 50
1500000US510853213002, 61
1500000US518000758011, 45
1500000US510131017012, 31
1500000US510932804002, 45
1500000US510670205002, 15
1500000US511210205002, 21
1500000US510594309022, 85
1500000US511959308001, 3
1500000US517000321272, 48
1500000US510619304022, 55
1500000US515102005002, 93
1500000US515500208092, 41
1500000US517000317011, 48
1500000US517000319012, 48
1500000US510594310021, 92
1500000US515500211022, 40
1500000US517000322261, 44
1500000US515500214043, 33
1500000US515500211013, 40
1500000US516500103131, 42
1500000US510030109022, 70
1500000US517600111004, 66
1500000US517100060002, 34
1500000US511539014141, 82
1500000US510411007031, 69
1500000US511579502003, 83
1500000US517750102004, 14
1500000US511639303001, 16
1500000US511159514003, 47
1500000US515400005012, 70
1500000US515400008001, 49
1500000US510411010073, 69
1500000US510594327021, 92
1500000US511430107001, 8
1500000US510379301001, 28
1500000US510619307032, 83
1500000US517600210002, 60
1500000US510872008011, 66
1500000US511539013051, 82
1500000US518100454171, 9
1500000US511210215004, 15
1500000US510872005011, 76
1500000US510411004071, 71
1500000US510594519001, 93
1500000US511970504021, 4
1500000US510690502003, 91
1500000US511076118031, 51
1500000US511199510001, 47
1500000US510594714012, 64
1500000US510690507002, 12
1500000US511850202002, 7
1500000US510619303031, 55
1500000US510872004131, 74
1500000US510690508033, 12
1500000US517000320022, 48
1500000US518100460133, 39
1500000US510872012011, 61
1500000US511210202015, 21
1500000US510538403001, 59
1500000US511179306002, 26
1500000US511539012231, 94
1500000US510839304001, 8
1500000US510839306001, 8
1500000US511277003003, 73
1500000US511179308001, 26
1500000US511770203042, 90
1500000US510411002051, 71
1500000US510690511021, 91
1500000US510270106002, 1
1500000US511539012341, 78
1500000US511539012362, 78
1500000US511539012351, 78
1500000US510019801001, 47
1500000US511059506002, 3
1500000US517000320072, 44
1500000US510010908001, 47
1500000US510594912013, 84
1500000US511498504004, 57
1500000US511498503021, 57
1500000US510411010103, 69
1500000US510411009262, 67
1500000US511959315002, 3
1500000US510010906001, 47
1500000US510350803002, 4
1500000US517000320011, 44
1500000US517000321242, 44
1500000US511319302003, 47
1500000US517500101022, 5
1500000US510131011004, 30
1500000US510131034011, 31
1500000US517100059021, 24
1500000US517100006001, 24
1500000US511670302003, 1
1500000US511670303001, 1
1500000US511670301002, 1
1500000US511430107002, 8
1500000US511430112002, 25
1500000US511076105061, 54
1500000US511059503002, 3
1500000US510594711002, 64
1500000US510131027011, 100
1500000US515500200011, 41
1500000US511990505002, 46
1500000US511259501003, 11
1500000US511259502002, 11
1500000US510190304011, 18
1500000US510330301001, 97
1500000US518000752021, 35
1500000US511552104005, 5
1500000US516300003022, 90
1500000US510310209002, 8
1500000US516709801001, 57
1500000US511539004033, 96
1500000US511539012342, 78
1500000US511210204005, 21
1500000US511870202003, 12
1500000US511539014103, 82
1500000US510594401003, 87
1500000US510594809032, 52
1500000US510594823031, 62
1500000US510594911011, 84
1500000US510594612023, 87
1500000US510594825032, 52
1500000US510594920003, 85
1500000US510890101002, 6
1500000US510932803003, 45
1500000US511539014102, 82
1500000US516800004002, 10
1500000US511099503002, 50
1500000US510150712002, 11
1500000US510719303006, 5
1500000US510719304003, 5
