AFFGEOID,DNAME11
1500000US510770601023, 11
1500000US511076105071, 8
1500000US511059506004, 11
1500000US511790101061, 5
1500000US511690305003, 11
1500000US511790101062, 5
1500000US510479305012, 9
1500000US515800602003, 10
1500000US510030113012, 9
1500000US510594805021, 7
1500000US517750101004, 11
1500000US510594508002, 6
1500000US516708206003, 3
1500000US517900004002, 9
1500000US510411004033, 3
1500000US511179304003, 10
1500000US510872001223, 4
1500000US510210402003, 11
1500000US510594523022, 7
1500000US511610306001, 11
1500000US511076110122, 8
1500000US511770201121, 5
1500000US511179305001, 10
1500000US510131002001, 6
1500000US516500103093, 2
1500000US518100454072, 1
1500000US510411008212, 4
1500000US517109803001, 1
1500000US510379301002, 10
1500000US515400003022, 9
1500000US510594916021, 7
1500000US510131022001, 6
1500000US510594501004, 7
1500000US510872010022, 3
1500000US518100444022, 1
1500000US511959311001, 11
1500000US511539008021, 5
1500000US511970501001, 11
1500000US510594707003, 6
1500000US511970501005, 11
1500000US510839303021, 10
1500000US510950802021, 3
1500000US516500103103, 2
1500000US510731003011, 3
1500000US511099503001, 9
1500000US517600605005, 4
1500000US510839303011, 10
1500000US511179304001, 10
1500000US511730307022, 11
1500000US511455001013, 4
1500000US511910106012, 11
1500000US510890106011, 10
1500000US510890102003, 10
1500000US511870206011, 8
1500000US510411009342, 4
1500000US516500105011, 2
1500000US511076112023, 7
1500000US517000317021, 2
1500000US510594506023, 6
1500000US511076105051, 8
1500000US517100032002, 2
1500000US511350003001, 9
1500000US510594915022, 7
1500000US511076116021, 8
1500000US511076107031, 8
1500000US511199512001, 3
1500000US511390304001, 9
1500000US515500210042, 1
1500000US511970504024, 11
1500000US518200035004, 9
1500000US510619302031, 8
1500000US510950803011, 3
1500000US510853202001, 5
1500000US511818601002, 3
1500000US511730304001, 11
1500000US510890104003, 10
1500000US510619302052, 8
1500000US517000317012, 2
1500000US510030114002, 9
1500000US515309306004, 10
1500000US510690510004, 8
1500000US510310206001, 10
1500000US510190302022, 10
1500000US511990504011, 2
1500000US511330203001, 3
1500000US510411009102, 4
1500000US510670201022, 10
1500000US517700026003, 10
1500000US510366003002, 3
1500000US511099502021, 9
1500000US511099505001, 5
1500000US511410301004, 11
1500000US511099502013, 9
1500000US510110403003, 10
1500000US510594920002, 7
1500000US511259501001, 9
1500000US510932803001, 3
1500000US510594153001, 6
1500000US510932804001, 3
1500000US510594921001, 7
1500000US510594308011, 7
1500000US510594314002, 7
1500000US510594901033, 8
1500000US510594915021, 7
1500000US510594819002, 7
1500000US510594812021, 7
1500000US511259503002, 9
1500000US510030101003, 9
1500000US510594922011, 7
1500000US510594401002, 7
1500000US510594905023, 7
1500000US510594155001, 6
1500000US510594157001, 6
1500000US510594160002, 6
1500000US510594161001, 6
1500000US510932802003, 3
1500000US511199511001, 3
1500000US510932801011, 3
1500000US510932802004, 2
1500000US511350002001, 4
1500000US511350001001, 4
1500000US511350001002, 4
1500000US510594605011, 7
1500000US510594714011, 7
1500000US510594502001, 7
1500000US510594802013, 7
1500000US510890103002, 10
1500000US510594510002, 6
1500000US510594516022, 6
1500000US510594528011, 6
1500000US510230403021, 10
1500000US510594203003, 6
1500000US510594526002, 6
1500000US510594201002, 6
1500000US510110402003, 10
1500000US515102006001, 6
1500000US515102003031, 6
1500000US515102012032, 6
1500000US511099501004, 9
1500000US511498505013, 3
1500000US510690508012, 8
1500000US510594403002, 7
1500000US511690302003, 11
1500000US518000756012, 2
1500000US511838701003, 3
1500000US510430101002, 8
1500000US515200202004, 11
1500000US510853214011, 3
1500000US511790105023, 5
1500000US511410303021, 11
1500000US510950803041, 3
1500000US511350003003, 4
1500000US517000321292, 2
1500000US511410302002, 11
1500000US510890106022, 10
1500000US511410303023, 11
1500000US511410302003, 11
1500000US511410301003, 11
1500000US511410301002, 11
1500000US511259503004, 9
1500000US511259502003, 9
1500000US511199510004, 3
1500000US511259502004, 9
1500000US511059505004, 11
1500000US511059501004, 11
1500000US511059503001, 11
1500000US511059502001, 11
1500000US511059502004, 11
1500000US510594503004, 6
1500000US510594615004, 7
1500000US510594408002, 7
1500000US510594325001, 7
1500000US510594220001, 6
1500000US510594524005, 6
1500000US510594524003, 6
1500000US510594318022, 7
1500000US510594809014, 7
1500000US510594701001, 7
1500000US510594704001, 6
1500000US510594707005, 6
1500000US510594709005, 6
1500000US510594501002, 7
1500000US510594611001, 7
1500000US510594524004, 6
1500000US510594814002, 7
1500000US510594823021, 7
1500000US510594603002, 7
1500000US510594214002, 6
1500000US510594216002, 6
1500000US510594403001, 7
1500000US511119302001, 4
1500000US511119303002, 4
1500000US510594808013, 7
1500000US511119301001, 4
1500000US510890107004, 11
1500000US510890105001, 10
1500000US510890101001, 10
1500000US511030302002, 3
1500000US510890104001, 10
1500000US510890105002, 10
1500000US511670306002, 11
1500000US511670306003, 11
1500000US511030301002, 3
1500000US511590402001, 5
1500000US511330202003, 3
1500000US511670301005, 11
1500000US511670301004, 11
1500000US511330203004, 3
1500000US511330203002, 3
1500000US511330201003, 5
1500000US510030112021, 9
1500000US511030302001, 3
1500000US510872014042, 3
1500000US510872001222, 4
1500000US510872004112, 4
1500000US510872003052, 4
1500000US510872004041, 4
1500000US510872001081, 4
1500000US510872007003, 4
1500000US510499302002, 9
1500000US511030303002, 3
1500000US510872014033, 3
1500000US510790302003, 9
1500000US517402131034, 2
1500000US510379303002, 10
1500000US510330303003, 5
1500000US510379303003, 10
1500000US510379302001, 10
1500000US511350002002, 4
1500000US511410302001, 11
1500000US511076111011, 8
1500000US515400008004, 9
1500000US515400008003, 9
1500000US515400002011, 9
1500000US515400004012, 9
1500000US515400010001, 9
1500000US515400008002, 9
1500000US515400004024, 9
1500000US515400004021, 9
1500000US518100460124, 1
1500000US511199510003, 3
1500000US511076110022, 8
1500000US510950803032, 3
1500000US516500104001, 2
1500000US518000752042, 2
1500000US510594905011, 7
1500000US517600108002, 4
1500000US510131010003, 6
1500000US510594709003, 6
1500000US518100446001, 1
1500000US516003003002, 7
1500000US516003005002, 7
1500000US516003001002, 7
1500000US516003001003, 7
1500000US511430101002, 10
1500000US511639303002, 10
1500000US511670302005, 11
1500000US511670306001, 11
1500000US517600109004, 4
1500000US511670302002, 11
1500000US511670304022, 11
1500000US510754005003, 9
1500000US510754005001, 9
1500000US510754001004, 4
1500000US511670303004, 11
1500000US511670301001, 11
1500000US510479303001, 9
1500000US511371101032, 5
1500000US510754001003, 4
1500000US511730302001, 11
1500000US511371101031, 5
1500000US510872016011, 3
1500000US511838701002, 3
1500000US510350801003, 11
1500000US516789305001, 10
1500000US516839104023, 8
1500000US516839102022, 8
1500000US516839102023, 8
1500000US516839103012, 8
1500000US516105002003, 6
1500000US516105003001, 6
1500000US516105002004, 6
1500000US517308112001, 3
1500000US517600110001, 4
1500000US517600205001, 3
1500000US517600203002, 3
1500000US517600206001, 3
1500000US517600602003, 4
1500000US517600505001, 4
1500000US517600704003, 4
1500000US516900004001, 10
1500000US516900005002, 10
1500000US517600607004, 4
1500000US516200902002, 3
1500000US516200901001, 3
1500000US517600701001, 4
1500000US517600506002, 4
1500000US517600608003, 3
1500000US517600609001, 3
1500000US517600202001, 3
1500000US517600209003, 3
1500000US517308110003, 3
1500000US517308111001, 3
1500000US511970501002, 11
1500000US511970501003, 11
1500000US511970502005, 11
1500000US518400003021, 8
1500000US515900006001, 10
1500000US515900007001, 10
1500000US515900009001, 10
1500000US518400003022, 8
1500000US518400003012, 8
1500000US518400001006, 8
1500000US515900001003, 10
1500000US515900001002, 10
1500000US515900001004, 10
1500000US515900002002, 10
1500000US515900004004, 10
1500000US515900010001, 10
1500000US515900012001, 10
1500000US511870201003, 8
1500000US511870202001, 8
1500000US515900014002, 10
1500000US510430101001, 8
1500000US510770602011, 11
1500000US511639301002, 10
1500000US517600102003, 4
1500000US517600103001, 4
1500000US517600108003, 4
1500000US517600506001, 4
1500000US511639301006, 9
1500000US511639303004, 10
1500000US517600402002, 4
1500000US517600411002, 4
1500000US517600413001, 4
1500000US517600708013, 4
1500000US517600605004, 4
1500000US517600708012, 4
1500000US517600709002, 4
1500000US517600607001, 4
1500000US517600106001, 4
1500000US517600111003, 4
1500000US517600302001, 4
1500000US511479302023, 9
1500000US511479303001, 10
1500000US511430106002, 10
1500000US511430113003, 10
1500000US511430114003, 10
1500000US515102014004, 6
1500000US515102014001, 6
1500000US515102015002, 6
1500000US515102016003, 6
1500000US515102018013, 6
1500000US515102020012, 6
1500000US515102004062, 6
1500000US515102008023, 6
1500000US516859201001, 8
1500000US510010907003, 1
1500000US516859201004, 8
1500000US510010905002, 1
1500000US515102001041, 6
1500000US515102001061, 6
1500000US515102001063, 6
1500000US515102001022, 6
1500000US515102002013, 6
1500000US515102008011, 6
1500000US515102009004, 6
1500000US511498504001, 3
1500000US511910102001, 11
1500000US516600002061, 9
1500000US510010907001, 1
1500000US510010907002, 1
1500000US515102011001, 6
1500000US515102009003, 6
1500000US515102011002, 6
1500000US510594151001, 6
1500000US510594154012, 6
1500000US510594155004, 6
1500000US510594516021, 6
1500000US510594313003, 7
1500000US510594162001, 6
1500000US516300004001, 5
1500000US516300001003, 5
1500000US516300002002, 5
1500000US511790102072, 5
1500000US511690306004, 11
1500000US511670305002, 11
1500000US510131003001, 6
1500000US510131003003, 6
1500000US510131003002, 6
1500000US510131004001, 6
1500000US510131009004, 6
1500000US510131002006, 6
1500000US510131002003, 6
1500000US515708301002, 3
1500000US515200202001, 11
1500000US515200203001, 11
1500000US510131005004, 6
1500000US510131006001, 6
1500000US510131014041, 6
1500000US510131028021, 6
1500000US510131019001, 6
1500000US510131017011, 6
1500000US510131032001, 6
1500000US510131024002, 6
1500000US517000303004, 2
1500000US510131002004, 6
1500000US510131013002, 6
1500000US518100462163, 1
1500000US510411009272, 4
1500000US516003001001, 7
1500000US510411009282, 4
1500000US517402116002, 2
1500000US516839101002, 8
1500000US517900004001, 9
1500000US517900004004, 9
1500000US517900001001, 9
1500000US517900002004, 9
1500000US515708304002, 3
1500000US515708305001, 3
1500000US515500208061, 1
1500000US515500208074, 1
1500000US517000317023, 2
1500000US515500210063, 1
1500000US517000320061, 2
1500000US515500213024, 2
1500000US517000321141, 2
1500000US515500208072, 1
1500000US518000754012, 2
1500000US518000752041, 2
1500000US518000757012, 2
1500000US517600706012, 4
1500000US510594224032, 6
1500000US510670205003, 10
1500000US511639303003, 10
1500000US515500208081, 1
1500000US515500211023, 1
1500000US517000321281, 2
1500000US515500213012, 2
1500000US517000321321, 3
1500000US517100033001, 1
1500000US518000758021, 3
1500000US511639302003, 10
1500000US518000758031, 3
1500000US517600706011, 4
1500000US518000754051, 2
1500000US517100045001, 1
1500000US511930101006, 5
1500000US511930102003, 5
1500000US510770602021, 11
1500000US510770603003, 11
1500000US518200032001, 9
1500000US517000321271, 2
1500000US516600001021, 9
1500000US518200031001, 9
1500000US518200032004, 9
1500000US515500208051, 1
1500000US517000308003, 2
1500000US517000317022, 2
1500000US515500209044, 1
1500000US518100460021, 1
1500000US517700005001, 10
1500000US517402117003, 2
1500000US511790102061, 5
1500000US517109802001, 1
1500000US510310203003, 10
1500000US510594206002, 6
1500000US511610306003, 11
1500000US511639304002, 10
1500000US511639304003, 10
1500000US511639301005, 9
1500000US516708204002, 3
1500000US516708205002, 3
1500000US516708206005, 3
1500000US516500103043, 2
1500000US516500103071, 2
1500000US516500103062, 2
1500000US516500103142, 2
1500000US510131037001, 6
1500000US510131017013, 6
1500000US510131030001, 6
1500000US510131030002, 6
1500000US510131036022, 6
1500000US511430104002, 10
1500000US511430104001, 10
1500000US510131018032, 6
1500000US510131018023, 6
1500000US510131018024, 6
1500000US510131033001, 6
1500000US510131015006, 6
1500000US510131020033, 6
1500000US510131038002, 6
1500000US510131035011, 6
1500000US510479302021, 9
1500000US511076111021, 8
1500000US510690501001, 8
1500000US510839302013, 10
1500000US518100418011, 1
1500000US510079301002, 4
1500000US510411004031, 3
1500000US511119302002, 9
1500000US515309306003, 10
1500000US515309306005, 10
1500000US515309306001, 10
1500000US511770204043, 5
1500000US510594914022, 7
1500000US510872002011, 4
1500000US510890109001, 11
1500000US511670303003, 11
1500000US511539016011, 8
1500000US510594607011, 7
1500000US510594811022, 7
1500000US511930104001, 5
1500000US511930103002, 5
1500000US517600204003, 4
1500000US515500210132, 1
1500000US517600403001, 4
1500000US515400002012, 9
1500000US515400002023, 9
1500000US510131025001, 6
1500000US510131034025, 6
1500000US510131034022, 6
1500000US510890101003, 10
1500000US510411009302, 4
1500000US511870205004, 8
1500000US511838702011, 3
1500000US517000322111, 3
1500000US515500215013, 2
1500000US516500106022, 2
1500000US516500114002, 2
1500000US516500103141, 2
1500000US511910108001, 11
1500000US510890111001, 11
1500000US511850206002, 11
1500000US510030106012, 9
1500000US511430103004, 10
1500000US516500106012, 2
1500000US510594207002, 6
1500000US511430103002, 10
1500000US511430108022, 10
1500000US511430108011, 10
1500000US517000322244, 3
1500000US515500213022, 2
1500000US517000324002, 3
1500000US517000321302, 2
1500000US517000316011, 2
1500000US517000320073, 3
1500000US516600002041, 9
1500000US511330203006, 3
1500000US510754003001, 9
1500000US510150702002, 9
1500000US510150701001, 9
1500000US516859202003, 7
1500000US510479301022, 9
1500000US510479304001, 9
1500000US510594811011, 7
1500000US510594811031, 7
1500000US510594515011, 6
1500000US510594515014, 6
1500000US510594511001, 6
1500000US510594525023, 6
1500000US510594825041, 7
1500000US511076105032, 8
1500000US511076106031, 8
1500000US511076110241, 8
1500000US511076106043, 8
1500000US511076118024, 8
1500000US511076118012, 8
1500000US510594321001, 7
1500000US510594219001, 6
1500000US510594162002, 6
1500000US510594221011, 6
1500000US510594222023, 6
1500000US510731002032, 3
1500000US511076118042, 8
1500000US511076105073, 8
1500000US511076107011, 8
1500000US511076112061, 8
1500000US511076112092, 7
1500000US511076112091, 7
1500000US510594314003, 6
1500000US510599801001, 6
1500000US510594328001, 6
1500000US510594812023, 7
1500000US510594309012, 7
1500000US510594324021, 7
1500000US511650103001, 9
1500000US511650110003, 9
1500000US511650116001, 9
1500000US511650115002, 9
1500000US510538404001, 3
1500000US518100430031, 1
1500000US518100432001, 1
1500000US518100448051, 1
1500000US518100448052, 1
1500000US518100454281, 1
1500000US518100454084, 1
1500000US518100454231, 1
1500000US510538406003, 3
1500000US510110403001, 9
1500000US510538401001, 3
1500000US510050802022, 10
1500000US510594914042, 8
1500000US510594612012, 7
1500000US510594604003, 7
1500000US510594805011, 7
1500000US510594805041, 7
1500000US510594618023, 7
1500000US510594817022, 7
1500000US510853201003, 5
1500000US510853201002, 5
1500000US510594222011, 7
1500000US510594302011, 7
1500000US510594917024, 7
1500000US510594805013, 7
1500000US510594805023, 7
1500000US510594805032, 7
1500000US510594810001, 8
1500000US510594825011, 8
1500000US510594917032, 7
1500000US510594616012, 7
1500000US510594713033, 7
1500000US510594811053, 7
1500000US510594804023, 7
1500000US510594814003, 7
1500000US510594523021, 7
1500000US510594923001, 7
1500000US510594924002, 7
1500000US510853209003, 5
1500000US510594210021, 6
1500000US510594202022, 6
1500000US510594211031, 6
1500000US510594223011, 6
1500000US510594203001, 6
1500000US510594917023, 7
1500000US510594918022, 7
1500000US510594527002, 6
1500000US510594916013, 8
1500000US510594402023, 7
1500000US511959313002, 11
1500000US511959312002, 11
1500000US516400701011, 11
1500000US510818801012, 3
1500000US510818801013, 3
1500000US510579506003, 5
1500000US511371103003, 9
1500000US511371101023, 9
1500000US516400701021, 11
1500000US516400701016, 11
1500000US510538406002, 3
1500000US510839305003, 10
1500000US510839306002, 10
1500000US511959307001, 11
1500000US511959314002, 11
1500000US511959315004, 11
1500000US510538406004, 4
1500000US510538402003, 4
1500000US510839304002, 10
1500000US510839303022, 10
1500000US511019501012, 3
1500000US510350806011, 11
1500000US511371103002, 9
1500000US511371102001, 9
1500000US516800011002, 10
1500000US510594215002, 6
1500000US518303703002, 3
1500000US518100454222, 1
1500000US518100454141, 1
1500000US518100458061, 1
1500000US518100462241, 1
1500000US510299301012, 9
1500000US510853202003, 5
1500000US511539015092, 8
1500000US510890109002, 11
1500000US510890112003, 11
1500000US511910104012, 11
1500000US511910102003, 11
1500000US510299302013, 9
1500000US510299302011, 9
1500000US510299301021, 9
1500000US511770204062, 5
1500000US511539015041, 8
1500000US511539014111, 8
1500000US511539012194, 7
1500000US511539015062, 8
1500000US511539015072, 8
1500000US511539015033, 8
1500000US511539009014, 5
1500000US511539012282, 5
1500000US511539012301, 5
1500000US511539014151, 8
1500000US510839302014, 10
1500000US510839305001, 10
1500000US510839301002, 10
1500000US510190301011, 10
1500000US511770204034, 5
1500000US511770204051, 9
1500000US511539015112, 8
1500000US511539015102, 8
1500000US511539002011, 5
1500000US511539005014, 5
1500000US511539005012, 5
1500000US511539010092, 5
1500000US510839303023, 10
1500000US510853205002, 5
1500000US510190305042, 10
1500000US511498505021, 3
1500000US510853213003, 3
1500000US510853214022, 3
1500000US510853213001, 3
1500000US510853206011, 5
1500000US510853203001, 5
1500000US510853210023, 3
1500000US511552102023, 11
1500000US511690304003, 11
1500000US511690302004, 11
1500000US510299301023, 9
1500000US510299302021, 9
1500000US511910106022, 11
1500000US511910106021, 11
1500000US511552102012, 11
1500000US511139302003, 9
1500000US511690306001, 11
1500000US510990401002, 5
1500000US510990402002, 5
1500000US510990403001, 5
1500000US510990405001, 5
1500000US510990401003, 5
1500000US518100440032, 1
1500000US518100438001, 1
1500000US511455001021, 4
1500000US511455001023, 4
1500000US510932801051, 3
1500000US510731002031, 3
1500000US511076110162, 8
1500000US511076110192, 8
1500000US511076115011, 8
1500000US510639201013, 11
1500000US510731005001, 3
1500000US510731001003, 3
1500000US511539012031, 5
1500000US511539004073, 5
1500000US511539014132, 8
1500000US511076115021, 8
1500000US511076119001, 8
1500000US511076110231, 8
1500000US511076110091, 8
1500000US510932801031, 2
1500000US518100454065, 1
1500000US518100462213, 1
1500000US518100462131, 1
1500000US518100454263, 1
1500000US518100454061, 1
1500000US518100402001, 1
1500000US511650111003, 9
1500000US510411009343, 4
1500000US510411002064, 4
1500000US510411005054, 3
1500000US510411009152, 4
1500000US510754004003, 9
1500000US511770203063, 5
1500000US511770204073, 5
1500000US510619307051, 5
1500000US510619304031, 8
1500000US510510403005, 11
1500000US510310204012, 10
1500000US510310204021, 10
1500000US510731002022, 3
1500000US510731002021, 3
1500000US510639202002, 11
1500000US510594922021, 7
1500000US510594712023, 7
1500000US510594508001, 7
1500000US510594510001, 6
1500000US511390305004, 9
1500000US510411009263, 4
1500000US510411001062, 4
1500000US510411010121, 4
1500000US511330202001, 3
1500000US511498502002, 3
1500000US511498505022, 3
1500000US510872003022, 4
1500000US517402131033, 2
1500000US511498502004, 3
1500000US511850203004, 11
1500000US510619302032, 8
1500000US510619302051, 8
1500000US510230403022, 10
1500000US511730307013, 11
1500000US510650201022, 9
1500000US510310208003, 10
1500000US510411009021, 4
1500000US510731005004, 2
1500000US518100454082, 1
1500000US510411009273, 4
1500000US510411004051, 3
1500000US510411009192, 4
1500000US510411010031, 4
1500000US510411002081, 4
1500000US510411008043, 4
1500000US510411002053, 4
1500000US510890112002, 11
1500000US515900013011, 10
1500000US515900008002, 10
1500000US510890102002, 10
1500000US510411008232, 4
1500000US510411008163, 4
1500000US510411009223, 4
1500000US510411007012, 3
1500000US510411005055, 3
1500000US510411008192, 4
1500000US510411007021, 3
1500000US510411007014, 3
1500000US510411008171, 4
1500000US510411008172, 4
1500000US510411009361, 4
1500000US510411009071, 4
1500000US510594925001, 7
1500000US510670201012, 10
1500000US510411009231, 4
1500000US510411008162, 4
1500000US510411008141, 4
1500000US510411002091, 4
1500000US517308101001, 3
1500000US517308109001, 3
1500000US517308101002, 3
1500000US510411008142, 4
1500000US510411009341, 4
1500000US510411009193, 4
1500000US517308103002, 3
1500000US510411009352, 4
1500000US510411008222, 4
1500000US510411008223, 4
1500000US510230403023, 10
1500000US510230403012, 10
1500000US510230404011, 10
1500000US511690301001, 11
1500000US511770201141, 5
1500000US511770203051, 5
1500000US511770201041, 5
1500000US510510403001, 11
1500000US511770201064, 5
1500000US511770201092, 5
1500000US511770201091, 5
1500000US511770203115, 5
1500000US511770204052, 9
1500000US510594215003, 6
1500000US510731003013, 3
1500000US511730301004, 11
1500000US516600002043, 9
1500000US510299301022, 9
1500000US511770203081, 5
1500000US515102003021, 6
1500000US515102016002, 6
1500000US511670305001, 11
1500000US517900004005, 9
1500000US518000751013, 2
1500000US517100020001, 2
1500000US515102001023, 6
1500000US511539014131, 8
1500000US511539015103, 8
1500000US510872003023, 4
1500000US511990509002, 3
1500000US511990502042, 2
1500000US511990511003, 3
1500000US511790105041, 5
1500000US518000753021, 2
1500000US517600416002, 4
1500000US518000754023, 2
1500000US517100011001, 2
1500000US517600607002, 3
1500000US517900006001, 9
1500000US517100065021, 1
1500000US518000753011, 2
1500000US518000751022, 2
1500000US518000752011, 2
1500000US511539015101, 8
1500000US511610308024, 11
1500000US510350802003, 11
1500000US510872004113, 4
1500000US510872009032, 4
1500000US510872014034, 3
1500000US510872017011, 3
1500000US510872001203, 4
1500000US510872001213, 4
1500000US510872001252, 4
1500000US510872001281, 4
1500000US510872001282, 4
1500000US510872001303, 4
1500000US510872004062, 4
1500000US510872004142, 4
1500000US511990502061, 2
1500000US511990503052, 2
1500000US511990504022, 2
1500000US511990502053, 2
1500000US511990502031, 2
1500000US511818601001, 3
1500000US511818602001, 3
1500000US517100009021, 2
1500000US518000755014, 2
1500000US517100066051, 1
1500000US517109801001, 2
1500000US517100038001, 2
1500000US511610303004, 11
1500000US511610302031, 10
1500000US511159513001, 2
1500000US511019501023, 5
1500000US511019502001, 3
1500000US511559801001, 11
1500000US510299301011, 9
1500000US515102003011, 6
1500000US515102007011, 6
1500000US511159514001, 2
1500000US511019501024, 3
1500000US511019501021, 5
1500000US510872009061, 4
1500000US510872009052, 4
1500000US510872014011, 3
1500000US510872014013, 3
1500000US511970504012, 11
1500000US510450501003, 11
1500000US510872014032, 3
1500000US511970503022, 11
1500000US510770602013, 11
1500000US511690303001, 11
1500000US510010905003, 1
1500000US510350805003, 11
1500000US510350806012, 11
1500000US510350805004, 11
1500000US510350802001, 11
1500000US511838701001, 3
1500000US511838704002, 3
1500000US510090102002, 10
1500000US511498503013, 3
1500000US510090106002, 10
1500000US516900004002, 10
1500000US516900004003, 10
1500000US511930102001, 5
1500000US511730302003, 11
1500000US511838703003, 3
1500000US511930101004, 5
1500000US511730301002, 11
1500000US511730307011, 11
1500000US510350804001, 11
1500000US511790102011, 5
1500000US511790102071, 5
1500000US510010908002, 1
1500000US510010906004, 1
1500000US510010902003, 1
1500000US510259301002, 4
1500000US510030110003, 9
1500000US510010905001, 1
1500000US510010906002, 1
1500000US510010907004, 1
1500000US511179303001, 4
1500000US511210212001, 11
1500000US511210211001, 11
1500000US511210205003, 11
1500000US511179302004, 4
1500000US511179301023, 4
1500000US510010904001, 1
1500000US510010908003, 1
1500000US511179307002, 10
1500000US511277001002, 3
1500000US510010903001, 1
1500000US510839306004, 10
1500000US510839302022, 10
1500000US510839303012, 10
1500000US510690508021, 8
1500000US511076102012, 8
1500000US511076105072, 8
1500000US510690508023, 8
1500000US510690508024, 8
1500000US511076110232, 8
1500000US511076110042, 8
1500000US511076110213, 8
1500000US511076101022, 8
1500000US511076110211, 8
1500000US511076110212, 8
1500000US511076110203, 8
1500000US511076110253, 8
1500000US511076119003, 8
1500000US511076111023, 8
1500000US511076118022, 8
1500000US511076118011, 8
1500000US510131022005, 6
1500000US510131028012, 6
1500000US510131011003, 6
1500000US510131023022, 6
1500000US510131002002, 6
1500000US510131003005, 6
1500000US510131029012, 6
1500000US510131020012, 6
1500000US510131014011, 6
1500000US510131021002, 6
1500000US510131013006, 6
1500000US510131018025, 6
1500000US510131016031, 6
1500000US510131026001, 6
1500000US511850201002, 11
1500000US510950803033, 3
1500000US510950803031, 3
1500000US510950802062, 3
1500000US510950804022, 3
1500000US516839104011, 8
1500000US510010904004, 1
1500000US511610311022, 10
1500000US510690501004, 8
1500000US511319301002, 1
1500000US510690506003, 8
1500000US511076110142, 8
1500000US511076110132, 8
1500000US511076105042, 8
1500000US511076103003, 8
1500000US511076107032, 8
1500000US511076110041, 8
1500000US511076103004, 8
1500000US511076102021, 8
1500000US511076108001, 8
1500000US510853204001, 5
1500000US510731003021, 3
1500000US511410301001, 11
1500000US518000755021, 2
1500000US517100016002, 2
1500000US518000754052, 2
1500000US518000754033, 2
1500000US511139301003, 9
1500000US517700031003, 10
1500000US517700023003, 11
1500000US517700028004, 10
1500000US517700010002, 10
1500000US517700004002, 10
1500000US517700030001, 10
1500000US517700027001, 10
1500000US517100035013, 2
1500000US518000755012, 2
1500000US518000758012, 2
1500000US518000756021, 2
1500000US518000754041, 2
1500000US510538405002, 3
1500000US511790101072, 5
1500000US510538401004, 4
1500000US510731002033, 3
1500000US510510401001, 11
1500000US510650201021, 9
1500000US510499301005, 9
1500000US510411010041, 4
1500000US510411005091, 3
1500000US510510403004, 11
1500000US510594817013, 7
1500000US510594224012, 6
1500000US510190306051, 10
1500000US510190305041, 10
1500000US510190305011, 10
1500000US510594221012, 6
1500000US510594809021, 7
1500000US510594324011, 7
1500000US510594924001, 6
1500000US510594713041, 7
1500000US511730303024, 11
1500000US510594921004, 7
1500000US510594811052, 7
1500000US510594808012, 7
1500000US510594221024, 6
1500000US510594913032, 8
1500000US510594917013, 7
1500000US510190304025, 10
1500000US510594523011, 7
1500000US510594905021, 7
1500000US510594905012, 7
1500000US510594913021, 8
1500000US510594914051, 7
1500000US510594917011, 7
1500000US510594811032, 7
1500000US510594811061, 7
1500000US510594812022, 7
1500000US510594912021, 8
1500000US510818802001, 3
1500000US511119301003, 4
1500000US511119301002, 4
1500000US511730302002, 11
1500000US510619307031, 5
1500000US510619301004, 8
1500000US510619302042, 8
1500000US510639202003, 11
1500000US510818802002, 3
1500000US510510401004, 11
1500000US510510404004, 11
1500000US518100436001, 1
1500000US518100400002, 1
1500000US518100400001, 1
1500000US518100456031, 1
1500000US518100454232, 1
1500000US518100464001, 1
1500000US518100458094, 1
1500000US518100460143, 1
1500000US518100460091, 1
1500000US518100462232, 1
1500000US518100462224, 1
1500000US518100430032, 1
1500000US510594152004, 6
1500000US510619307042, 5
1500000US515200204003, 11
1500000US510411004092, 3
1500000US510411009022, 4
1500000US510411009212, 4
1500000US510411009122, 4
1500000US510330301003, 5
1500000US511059501001, 11
1500000US511059503004, 11
1500000US511059502003, 11
1500000US517402131041, 2
1500000US517402132001, 2
1500000US517402118004, 2
1500000US511770202051, 5
1500000US511770202031, 5
1500000US511770203061, 5
1500000US511770203062, 5
1500000US511770203092, 5
1500000US511770203111, 5
1500000US511770201083, 5
1500000US510538402001, 4
1500000US510411010072, 4
1500000US510411009281, 4
1500000US510411005071, 3
1500000US511770204032, 5
1500000US510366001001, 3
1500000US511539017022, 8
1500000US516500101033, 2
1500000US516500101043, 2
1500000US516500115002, 2
1500000US516500109001, 2
1500000US516500103061, 2
1500000US516500104003, 2
1500000US516500101031, 2
1500000US516500107033, 2
1500000US516500103091, 2
1500000US516500103123, 2
1500000US510190501003, 10
1500000US511179301012, 4
1500000US518100454143, 1
1500000US518100408014, 1
1500000US518100410041, 1
1500000US518100454074, 1
1500000US518100456042, 1
1500000US518100460023, 1
1500000US518100460051, 1
1500000US518100460093, 1
1500000US518100460022, 1
1500000US518100460063, 1
1500000US518100462042, 1
1500000US518100462061, 1
1500000US511030302004, 3
1500000US511430103001, 10
1500000US511430110012, 10
1500000US518100462172, 1
1500000US518100464003, 1
1500000US518100404023, 1
1500000US518100412003, 1
1500000US518100412004, 1
1500000US518100414001, 1
1500000US511430110011, 10
1500000US511430109002, 10
1500000US516500101035, 2
1500000US516500104004, 2
